PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
4365;Escitalopram;Escitalopram Actavis;9;5;626360791;9;;10 mg;2;138,00;2;1;1;56
4366;Escitalopram;Escitalopram Actavis;3;10;647563099;8;;15 mg;7;82,00;2;1;1;56
4367;Escitalopram;Escitalopram Actavis;14;5;38007325;10;;20 mg;2;50,00;2;1;1;56
4368;Escitalopram;Escitalopram Actavis;8;0;852838596;1;;5 mg;6;93,00;2;1;1;56
4369;Escitalopram;Escitalopram Ailex;5;9;990930421;0;;10 mg;1;37,00;2;1;1;56
4370;Escitalopram;Escitalopram Ailex;13;3;178752634;10;;15 mg;5;112,00;2;1;1;56
4371;Escitalopram;Escitalopram Ailex;7;3;670883390;3;;20 mg;6;110,00;2;1;1;56
4372;Escitalopram;Escitalopram Ailex;2;7;297190234;2;;5 mg;1;87,00;2;1;1;56
4373;Escitalopram;Escitalopram Aleb;3;11;170676263;15;;10 mg;5;121,00;2;1;1;56
4374;Escitalopram;Escitalopram Aleb;8;9;170359450;17;;15 mg;6;111,00;2;1;1;56
4375;Escitalopram;Escitalopram Aleb;6;1;619755018;9;;20 mg;2;53,00;2;1;1;56
4376;Escitalopram;Escitalopram Aleb;1;10;607711829;20;;5 mg;2;119,00;2;1;1;56
4377;Escitalopram;Escitalopram Alter;13;1;195432987;15;;10 mg;0;113,00;2;1;1;56
4378;Escitalopram;Escitalopram Alter;11;4;973563618;6;;15 mg;2;150,00;2;1;1;56
4379;Escitalopram;Escitalopram Alter;4;0;518226050;9;;20 mg;2;6,00;2;1;1;56
4380;Escitalopram;Escitalopram Alter;11;8;906116278;6;;5 mg;3;110,00;2;1;1;56
4381;Escitalopram;Escitalopram Anova;6;0;393972660;17;;10 mg;5;103,00;2;1;1;56
4382;Escitalopram;Escitalopram Anova;3;10;682644484;7;;15 mg;6;68,00;2;1;1;56
4383;Escitalopram;Escitalopram Anova;5;7;864380691;13;;20 mg;7;88,00;2;1;1;56
4384;Escitalopram;Escitalopram Anova;3;0;812805086;11;;5 mg;1;43,00;2;1;1;56
4385;Escitalopram;Escitalopram BioOrganics;10;2;11100345;3;;10 mg;1;144,00;2;1;1;56
4386;Escitalopram;Escitalopram BioOrganics;14;8;63571561;0;;15 mg;5;135,00;2;1;1;56
4387;Escitalopram;Escitalopram BioOrganics;4;7;115270056;16;;20 mg;6;119,00;2;1;1;56
4388;Escitalopram;Escitalopram Blixie;14;1;59080521;20;;10 mg;0;78,00;2;1;1;56
4389;Escitalopram;Escitalopram Blixie;11;4;957325740;14;;15 mg;7;37,00;2;1;1;56
4390;Escitalopram;Escitalopram Blixie;3;10;236369751;19;;20 mg;6;63,00;2;1;1;56
4391;Escitalopram;Escitalopram Blixie;10;9;513691888;7;;5 mg;3;98,00;2;1;1;56
4392;Escitalopram;Escitalopram Camitol;9;5;425252356;4;;10 mg;6;136,00;2;1;1;56
4393;Escitalopram;Escitalopram Camitol;5;3;861944374;1;;15 mg;6;14,00;2;1;1;56
4394;Escitalopram;Escitalopram Camitol;11;8;399345233;14;;20 mg;3;129,00;2;1;1;56
4395;Escitalopram;Escitalopram Camitol;8;7;745825112;14;;5 mg;2;143,00;2;1;1;56
4396;Escitalopram;Escitalopram Cinfa;8;10;643320322;0;;10 mg;4;142,00;2;1;1;56
4397;Escitalopram;Escitalopram Cinfa;13;0;444568106;15;;15 mg;5;83,00;2;1;1;56
4398;Escitalopram;Escitalopram Cinfa;5;3;372600441;2;;20 mg;1;125,00;2;1;1;56
4399;Escitalopram;Escitalopram Cinfa;2;9;454434574;15;;5 mg;1;1,00;2;1;1;56
4400;Escitalopram;Escitalopram Esp;1;8;664267271;7;;10 mg;2;77,00;2;0;0;56
4401;Escitalopram;Escitalopram Esp;13;9;513950415;0;;15 mg;5;31,00;2;0;0;56
4402;Escitalopram;Escitalopram Esp;12;9;463714818;17;;20 mg;2;76,00;2;0;0;56
4403;Escitalopram;Escitalopram Esp;12;0;426831999;6;;5 mg;0;38,00;2;0;0;56
4404;Escitalopram;Escitalopram Farmaprojects;4;4;615719351;16;;10 mg;2;54,00;2;1;1;56
4405;Escitalopram;Escitalopram Farmaprojects;6;2;61730459;6;;15 mg;0;115,00;2;1;1;56
4406;Escitalopram;Escitalopram Farmaprojects;2;0;264388737;9;;20 mg;6;130,00;2;1;1;56
4407;Escitalopram;Escitalopram Farmaprojects;5;1;575548638;10;;5 mg;1;63,00;2;1;1;56
4408;Escitalopram;Escitalopram Genthon;15;5;589420369;17;;10 mg;3;97,00;2;1;1;56
4409;Escitalopram;Escitalopram Genthon;10;9;788018;4;;15 mg;0;49,00;2;1;1;56
4410;Escitalopram;Escitalopram Genthon;1;1;135501540;6;;20 mg;4;43,00;2;1;1;56
4411;Escitalopram;Escitalopram Glob;12;8;400003763;20;;10 mg;3;17,00;2;1;1;56
4412;Escitalopram;Escitalopram Glob;12;7;849424964;15;;15 mg;5;87,00;2;1;1;56
4413;Escitalopram;Escitalopram Glob;6;5;180251621;16;;20 mg;6;20,00;2;1;1;56
4414;Escitalopram;Escitalopram Glob;10;11;281540019;6;;5 mg;6;24,00;2;1;1;56
4415;Escitalopram;Escitalopram Leugim;12;7;491990701;6;;10 mg;1;45,00;2;1;1;56
4416;Escitalopram;Escitalopram Leugim;15;4;285909586;9;;15 mg;5;111,00;2;1;1;56
4417;Escitalopram;Escitalopram Leugim;13;8;570879110;15;;20 mg;2;143,00;2;1;1;56
4418;Escitalopram;Escitalopram Leugim;3;3;674126395;8;;5 mg;2;46,00;2;1;1;56
4419;Escitalopram;Escitalopram Medis;7;5;599697091;18;;10 mg;7;16,00;2;0;0;56
4420;Escitalopram;Escitalopram Medis;14;0;726603455;18;;15 mg;7;36,00;2;0;0;56
4421;Escitalopram;Escitalopram Medis;11;5;729580922;9;;20 mg;5;8,00;2;0;0;56
4422;Escitalopram;Escitalopram Medis;5;6;146324082;6;;5 mg;3;51,00;2;0;0;56
4423;Escitalopram;Escitalopram Mepha;8;1;816965080;17;;10 mg;4;145,00;2;1;1;56
4424;Escitalopram;Escitalopram Mepha;9;0;960866941;20;;20 mg;3;18,00;2;1;1;56
4425;Escitalopram;Escitalopram Mepha;5;0;221858318;16;;5 mg;4;110,00;2;1;1;56
4426;Escitalopram;Escitalopram Mylan;3;5;907459665;7;;10 mg;5;63,00;2;1;1;56
4427;Escitalopram;Escitalopram Mylan;13;8;46936707;18;;15 mg;3;33,00;2;1;1;56
4428;Escitalopram;Escitalopram Mylan;15;9;94009590;18;;20 mg;3;63,00;2;1;1;56
4429;Escitalopram;Escitalopram Mylan;2;6;949347219;1;;5 mg;3;128,00;2;1;1;56
4430;Escitalopram;Escitalopram Ocarbix;11;2;406656983;18;;10 mg;0;120,00;2;1;1;56
4431;Escitalopram;Escitalopram Ocarbix;4;2;777645776;13;;15 mg;6;10,00;2;1;1;56
4432;Escitalopram;Escitalopram Ocarbix;4;5;431159857;2;;20 mg;7;73,00;2;1;1;56
4433;Escitalopram;Escitalopram Ocarbix;15;10;517756000;1;;5 mg;6;2,00;2;1;1;56
4434;Escitalopram;Escitalopram Pentafarma;11;3;394477975;12;;10 mg;0;142,00;2;1;1;56
4435;Escitalopram;Escitalopram Pentafarma;2;6;722326648;17;;15 mg;0;38,00;2;1;1;56
4436;Escitalopram;Escitalopram Pentafarma;10;11;947968714;5;;20 mg;1;28,00;2;1;1;56
4437;Escitalopram;Escitalopram Pentafarma;2;4;341309980;16;;5 mg;6;48,00;2;1;1;56
4438;Escitalopram;Escitalopram Ranbaxy;10;7;444250344;1;;10 mg;3;86,00;2;1;1;56
4439;Escitalopram;Escitalopram Ranbaxy;8;4;987818430;20;;20 mg;2;122,00;2;1;1;56
4440;Escitalopram;Escitalopram Rasec;4;7;403270185;14;;10 mg;1;149,00;2;1;1;56
4441;Escitalopram;Escitalopram Rasec;8;6;461849163;16;;15 mg;0;149,00;2;1;1;56
4442;Escitalopram;Escitalopram Rasec;9;3;143870302;7;;20 mg;7;145,00;2;1;1;56
4443;Escitalopram;Escitalopram Rasec;7;3;592343422;11;;5 mg;4;64,00;2;1;1;56
4444;Escitalopram;Escitalopram Ratiopharm;9;5;268657364;2;;10 mg;7;21,00;2;1;1;56
4445;Escitalopram;Escitalopram Ratiopharm;6;8;914882968;20;;15 mg;6;88,00;2;1;1;56
4446;Escitalopram;Escitalopram Ratiopharm;6;10;436668191;2;;20 mg;5;36,00;2;1;1;56
4447;Escitalopram;Escitalopram Ratiopharm;10;7;865488420;15;;5 mg;5;99,00;2;1;1;56
4448;Escitalopram;Escitalopram Recce;12;6;690323622;16;;10 mg;2;92,00;2;1;1;56
4449;Escitalopram;Escitalopram Recce;14;7;117386565;2;;15 mg;7;83,00;2;1;1;56
4450;Escitalopram;Escitalopram Recce;6;11;922001731;19;;20 mg;1;146,00;2;1;1;56
4451;Escitalopram;Escitalopram Recce;6;8;904740323;9;;5 mg;3;101,00;2;1;1;56
4452;Escitalopram;Escitalopram Rodex;8;4;351153213;6;;10 mg;3;36,00;2;1;1;56
4453;Escitalopram;Escitalopram Rodex;11;10;234535327;12;;15 mg;7;140,00;2;1;1;56
4454;Escitalopram;Escitalopram Rodex;4;4;219754968;9;;20 mg;1;2,00;2;1;1;56
4455;Escitalopram;Escitalopram Rodex;11;6;116547377;15;;5 mg;2;4,00;2;1;1;56
4456;Escitalopram;Escitalopram Sades;7;6;243839145;15;;10 mg;6;123,00;2;1;1;56
4457;Escitalopram;Escitalopram Sades;3;10;766376748;17;;15 mg;7;104,00;2;1;1;56
4458;Escitalopram;Escitalopram Sades;9;9;482595003;10;;20 mg;1;68,00;2;1;1;56
4459;Escitalopram;Escitalopram Sades;15;5;239447839;11;;5 mg;7;2,00;2;1;1;56
4460;Escitalopram;Escitalopram Saur;5;9;477155159;8;;10 mg;2;139,00;2;1;1;56
4461;Escitalopram;Escitalopram Saur;1;9;94503534;14;;15 mg;3;103,00;2;1;1;56
4462;Escitalopram;Escitalopram Saur;13;3;213117261;2;;20 mg;5;79,00;2;1;1;56
4463;Escitalopram;Escitalopram Saur;11;10;872011088;9;;5 mg;0;116,00;2;1;1;56
4464;Escitalopram;Escitalopram Scipral;13;7;814264275;20;;10 mg;3;60,00;2;1;1;56
4465;Escitalopram;Escitalopram Scipral;11;7;630689723;5;;20 mg;3;129,00;2;1;1;56
4466;Escitalopram;Escitalopram Ticofarma;15;7;166201957;16;;10 mg;1;13,00;2;1;1;56
4467;Escitalopram;Escitalopram Ticofarma;6;7;294475760;17;;15 mg;1;2,00;2;1;1;56
4468;Escitalopram;Escitalopram Ticofarma;15;11;845957341;19;;20 mg;1;54,00;2;1;1;56
4469;Escitalopram;Escitalopram Ticofarma;6;4;587171824;17;;5 mg;2;13,00;2;1;1;56
4470;Escitalopram;Esprolan;13;5;545771792;4;;10 mg;1;63,00;2;1;1;56
4471;Escitalopram;Esprolan;1;8;323498732;4;;20 mg;2;60,00;2;1;1;56
4472;Escitalopram;Esprolan;13;5;603310584;5;;5 mg;6;40,00;2;1;1;56
4473;Escitalopram;Mangolida;6;8;74070565;10;;10 mg;7;46,00;2;1;1;56
4474;Escitalopram;Mangolida;2;8;837389195;12;;15 mg;6;72,00;2;1;1;56
4475;Escitalopram;Mangolida;15;4;670534572;12;;20 mg;0;14,00;2;1;1;56
4476;Escitalopram;Mangolida;10;9;493026262;14;;5 mg;3;107,00;2;1;1;56
4477;Escitalopram;Zecidec;7;1;118590304;2;;10 mg;2;15,00;2;0;0;56
4478;Escitalopram;Zecidec;11;8;644036464;11;;15 mg;3;135,00;2;0;0;56
4479;Escitalopram;Zecidec;1;10;702550947;3;;20 mg;7;10,00;2;0;0;56
4480;Escitalopram;Zecidec;15;3;405931084;11;;5 mg;2;130,00;2;0;0;56
4481;Escitalopram;Zocital;11;11;842462387;2;;10 mg;0;40,00;2;0;0;56
4482;Escitalopram;Zocital;11;10;936392295;20;;15 mg;4;21,00;2;0;0;56
4483;Escitalopram;Zocital;7;7;910226665;17;;20 mg;5;124,00;2;0;0;56
4484;Escitalopram;Zocital;4;11;283590428;18;;5 mg;1;34,00;2;0;0;56
4485;Esmolol;Brevibloc;1;0;438216982;16;;10 mg/ml;5;54,00;13;0;0;177
4486;Esmolol;Brevibloc;12;4;513040308;2;;100 mg/10 ml;6;14,00;6;0;0;177
4487;Esmolol;Brevibloc;7;4;147734856;17;;10 mg/ml;4;35,00;4;0;0;193
4488;Esmolol;Esmocard;3;8;312764383;20;;2500 mg/10 ml;5;64,00;3;1;1;65
4489;Esmolol;Esmocard;9;7;840855344;9;;100 mg/10 ml;1;76,00;9;1;1;177
4490;Esomeprazol;Emerol;3;1;899800588;11;;20 mg;0;68,00;2;0;0;31
4491;Esomeprazol;Emerol;8;1;814095773;9;;40 mg;2;70,00;2;0;0;31
4492;Esomeprazol;Esobax;8;11;93592987;13;;20 mg;5;70,00;2;1;1;50
4493;Esomeprazol;Esobax;15;8;253481972;19;;40 mg;7;105,00;2;1;1;50
4494;Esomeprazol;Esolene;11;9;808228668;7;;20 mg;3;96,00;2;0;0;31
4495;Esomeprazol;Esolene;7;5;457313925;18;;40 mg;3;37,00;2;0;0;31
4496;Esomeprazol;Esomeprazol Anova;9;3;160571148;14;;20 mg;7;67,00;2;1;1;31
4497;Esomeprazol;Esomeprazol Anova;4;10;386249150;11;;40 mg;1;14,00;2;1;1;31
4498;Esomeprazol;Esomeprazol AstraZeneca;10;0;396830525;5;;20 mg;5;73,00;2;0;0;50
4499;Esomeprazol;Esomeprazol AstraZeneca;5;11;983601133;4;;40 mg;1;10,00;2;0;0;50
4500;Esomeprazol;Esomeprazol Emozul;3;10;900061418;13;;20 mg;3;33,00;2;0;0;31
4501;Esomeprazol;Esomeprazol Emozul;1;0;981896263;15;;40 mg;4;44,00;2;0;0;31
4502;Esomeprazol;Esomeprazol Ethypharm;10;11;795731692;6;;20 mg;7;49,00;2;0;0;31
4503;Esomeprazol;Esomeprazol Ethypharm;7;11;126054165;3;;40 mg;4;20,00;2;0;0;31
4504;Esomeprazol;Esomeprazol Generis;11;11;890377957;15;;20 mg;7;27,00;2;0;0;31
4505;Esomeprazol;Esomeprazol Generis;14;5;840892041;6;;40 mg;1;79,00;2;0;0;31
4506;Esomeprazol;Esomeprazol Kiddir;4;1;841879457;18;;20 mg;2;138,00;2;1;1;31
4507;Esomeprazol;Esomeprazol Kiddir;5;7;8956957;13;;40 mg;7;33,00;2;1;1;31
4508;Esomeprazol;Esomeprazol Krka;9;2;811882787;11;;20 mg;2;31,00;2;1;1;31
4509;Esomeprazol;Esomeprazol Krka;1;5;950796351;16;;40 mg;1;84,00;2;1;1;31
4510;Esomeprazol;Esomeprazol Meesotev;1;7;602015619;4;;20 mg;0;118,00;2;1;1;50
4511;Esomeprazol;Esomeprazol Meesotev;7;10;432339149;1;;40 mg;6;47,00;2;1;1;50
4512;Esomeprazol;Esomeprazol Mer;5;9;545280887;3;;20 mg;4;76,00;2;1;1;31
4513;Esomeprazol;Esomeprazol Mer;12;11;886999181;10;;40 mg;0;94,00;2;1;1;31
4514;Esomeprazol;Esomeprazol Mylan;4;11;219674705;8;;20 mg;4;73,00;2;1;1;31
4515;Esomeprazol;Esomeprazol Mylan;1;9;429986293;14;;40 mg;6;29,00;2;1;1;31
4516;Esomeprazol;Esomeprazol Normal;1;10;901342223;9;;20 mg;6;42,00;2;1;1;50
4517;Esomeprazol;Esomeprazol Normal;13;8;717456896;4;;40 mg;1;101,00;2;1;1;50
4518;Esomeprazol;Esomeprazol Ombene;9;1;748337288;5;;20 mg;1;141,00;2;0;0;31
4519;Esomeprazol;Esomeprazol Ombene;15;6;912268609;8;;40 mg;1;56,00;2;0;0;31
4520;Esomeprazol;Esomeprazol Ralet;6;0;72446270;20;;20 mg;5;58,00;2;1;1;31
4521;Esomeprazol;Esomeprazol Ralet;8;1;345966975;15;;40 mg;1;126,00;2;1;1;31
4522;Esomeprazol;Esomeprazol Ranbaxy;2;10;663497594;1;;20 mg;1;95,00;2;1;1;50
4523;Esomeprazol;Esomeprazol Ranbaxy;14;9;919448962;15;;40 mg;0;96,00;2;1;1;50
4524;Esomeprazol;Esomeprazol Ratiopharm;15;8;892779336;15;;20 mg;4;44,00;2;1;1;31
4525;Esomeprazol;Esomeprazol Ratiopharm;7;5;834823310;0;;40 mg;7;18,00;2;1;1;31
4526;Esomeprazol;Esomeprazol Sandoz;4;5;167924166;1;;20 mg;3;85,00;2;1;1;50
4527;Esomeprazol;Esomeprazol Sandoz;9;1;51740979;2;;40 mg;4;32,00;2;1;1;50
4528;Esomeprazol;Esomeprazol Teva;14;0;116710705;6;;20 mg;3;86,00;2;1;1;31
4529;Esomeprazol;Esomeprazol Teva;14;10;891548156;5;;40 mg;5;93,00;2;1;1;31
4530;Esomeprazol;Esomeprazol Wynn;9;11;133352807;0;;20 mg;6;100,00;2;0;0;31
4531;Esomeprazol;Esomeprazol Wynn;9;2;138638195;6;;40 mg;5;55,00;2;0;0;31
4532;Esomeprazol;Esomeprazol Zivand;13;9;737040769;5;;20 mg;6;1,00;2;1;1;31
4533;Esomeprazol;Esomeprazol Zivand;4;10;383431976;13;;40 mg;4;137,00;2;1;1;31
4534;Esomeprazol;Metrosiz;11;1;708538676;2;;20 mg;5;82,00;2;0;0;31
4535;Esomeprazol;Metrosiz;13;0;485479953;10;;40 mg;6;36,00;2;0;0;31
4536;Esomeprazol;Nexium;5;0;326343773;5;;20 mg;5;67,00;2;0;0;50
4537;Esomeprazol;Nexium;12;5;239658370;14;;40 mg;6;95,00;2;0;0;50
4538;Esomeprazol;Nexium;11;10;21455581;12;;10 mg;5;21,00;4;0;0;111
4539;Esomeprazol;Nexium I.V.;9;9;690111216;14;;40 mg;7;106,00;4;0;0;156
4540;Esomeprazol;Omoloc;7;6;176543132;19;;20 mg;1;88,00;2;0;0;31
4541;Esomeprazol;Omoloc;15;10;561806846;16;;40 mg;2;49,00;2;0;0;31
4542;Esomeprazol;Pamezol;11;10;839420029;13;;20 mg;2;46,00;2;0;0;31
4543;Esomeprazol;Pamezol;8;11;62952735;18;;40 mg;2;76,00;2;0;0;31
4544;Esomeprazol;Trigazel;11;6;900758742;13;;20 mg;7;60,00;2;0;0;31
4545;Esomeprazol;Trigazel;9;3;584496287;2;;40 mg;1;110,00;2;0;0;31
4546;Esomeprazol;Trogasix;8;2;38066876;17;;20 mg;0;70,00;2;0;0;31
4547;Esomeprazol;Trogasix;4;0;769820011;4;;40 mg;6;150,00;2;0;0;31
4548;Espiramicina;Rovamycine 500;3;3;412733067;3;;1500000 U.I.;2;142,00;2;0;0;55
4549;Espironolactona;Aldactone;13;3;321572073;9;;100 mg;6;132,00;2;0;0;41
4550;Espironolactona;Aldactone;14;10;366333366;11;;25 mg;5;73,00;2;0;0;41
4551;Espironolactona;Espironolactona Alter 100 mg comprimidos;6;10;864576095;11;;100 mg;5;55,00;2;1;1;41
4552;Espironolactona;Espironolactona Alter 25 mg Comprimidos Revestidos;6;0;762551352;7;;25 mg;2;27,00;2;1;1;55
4553;Espironolactona;Espironolactona Generis 100 mg Comprimidos;7;0;948290978;15;;100 mg;3;74,00;2;1;1;41
4554;Estavudina;Zerit;5;11;453224041;0;;15 mg;3;112,00;2;0;0;28
4555;Estavudina;Zerit;9;7;89619780;20;;20 mg;5;141,00;2;0;0;28
4556;Estavudina;Zerit;1;9;198034660;12;;30 mg;0;74,00;2;0;0;28
4557;Estavudina;Zerit;5;9;313862065;8;;40 mg;3;73,00;2;0;0;28
4558;Estavudina;Zerit;14;4;464335879;7;;200 mg;1;8,00;7;0;0;157
4559;Estazolam;Kainever;11;11;910954601;2;;2 mg;2;113,00;2;0;0;41
4560;Estiripentol;Diacomit;13;10;487001346;1;;250 mg;7;141,00;2;0;0;28
4561;Estiripentol;Diacomit;11;2;412296067;7;;500 mg;1;36,00;2;0;0;28
4562;Estiripentol;Diacomit;4;9;394100060;2;;250 mg;3;45,00;6;0;0;162
4563;Estiripentol;Diacomit;1;1;743218110;13;;500 mg;3;40,00;12;0;0;162
4564;Estradiol;Climara;2;8;31950959;20;;50 µg/24 h;6;115,00;11;0;0;171
4565;Estradiol;Climara Forte;1;1;936869455;20;;100 µg/24 h;7;29,00;2;0;0;171
4566;Estradiol;Dermestril 100;14;3;334807023;2;;100 µg/24 h;0;44,00;14;0;0;171
4567;Estradiol;Dermestril 25;1;7;684297714;12;;25 µg/24 h;3;102,00;14;0;0;171
4568;Estradiol;Dermestril 50;10;3;680812851;4;;50 µg/24 h;2;30,00;1;0;0;171
4569;Estradiol;Dermestril-Septem 25;1;2;346787991;14;;25 µg/24 h;6;50,00;1;0;0;171
4570;Estradiol;Dermestril-Septem 50;2;4;667336441;3;;50 µg/24 h;2;137,00;5;0;0;171
4571;Estradiol;Dermestril-Septem 75;12;5;392284398;14;;75 µg/24 h;6;53,00;11;0;0;171
4572;Estradiol;Epiestrol 100;15;7;109927797;0;;100 µg/24 h;2;80,00;2;0;0;171
4573;Estradiol;Epiestrol 25;5;5;621816228;8;;25 µg/24 h;3;8,00;1;0;0;171
4574;Estradiol;Epiestrol 50;11;9;210948313;1;;50 µg/24 h;5;3,00;4;0;0;171
4575;Estradiol;Epiestrol-Septem 25;13;4;348881516;9;;25 µg/24 h;2;4,00;2;0;0;171
4576;Estradiol;Epiestrol-Septem 50;8;0;449131835;18;;50 µg/24 h;2;91,00;12;0;0;171
4577;Estradiol;Epiestrol-Septem 75;8;8;934285088;8;;75 µg/24 h;4;96,00;2;0;0;171
4578;Estradiol;Estraderm Mx 100;11;2;802558090;18;;100 µg/24 h;6;123,00;11;0;0;171
4579;Estradiol;Estraderm Mx 25;6;2;613289832;15;;25 µg/24 h;1;106,00;5;0;0;171
4580;Estradiol;Estraderm Mx 50;2;8;609502498;3;;50 µg/24 h;2;95,00;4;0;0;171
4581;Estradiol;Estradot;5;8;432818492;7;;100 µg/24 h;5;126,00;4;0;0;171
4582;Estradiol;Estradot;1;0;455086080;13;;25 µg/24 h;7;138,00;5;0;0;171
4583;Estradiol;Estradot;7;0;195143268;18;;37.5 µg/24 h;2;96,00;3;0;0;171
4584;Estradiol;Estradot;14;0;107848648;3;;50 µg/24 h;7;74,00;5;0;0;171
4585;Estradiol;Estradot;7;10;207678632;1;;75 µg/24 h;3;70,00;5;0;0;171
4586;Estradiol;Estrapatch;12;3;954741191;10;;40 µg/24 h;3;47,00;11;0;0;171
4587;Estradiol;Estrapatch;6;5;437558468;4;;60 µg/24 h;2;127,00;7;0;0;171
4588;Estradiol;Estrapatch;1;4;329015736;9;;80 µg/24 h;5;137,00;11;0;0;171
4589;Estradiol;Estreva;3;0;941777923;0;;1 mg/g;5;72,00;10;0;0;86
4590;Estradiol;Estrofem;14;2;117425920;17;;1 mg;3;1,00;2;0;0;56
4591;Estradiol;Estrofem;11;10;77916946;9;;2 mg;3;143,00;2;0;0;56
4592;Estradiol;Femsete;10;5;486992626;4;;50 µg/24 h;4;3,00;13;0;0;171
4593;Estradiol;Femsete 75;3;7;510725897;13;;75 µg/24 h;3;70,00;14;0;0;171
4594;Estradiol;Oestrodose;15;5;882540470;11;;0.6 mg/g;3;137,00;7;0;0;86
4595;Estradiol;Vagifem;3;10;160718716;8;;0.010 mg;0;111,00;4;0;0;59
4596;Estradiol;Vagifem;3;10;528547732;14;;0.025 mg;1;33,00;4;0;0;59
4597;Estradiol;Zumenon;15;9;771987380;1;;2 mg;3;84,00;2;0;0;56
4598;Estradiol + Gestodeno;Avadene 1;3;6;145396214;11;;(1 mg) + (1 mg + 0.025 mg);0;75,00;2;0;0;56
4599;Estradiol + Levonorgestrel;Femsete Combi;12;3;854073628;14;;(1.5 mg) + (1.5 mg + 1.5 mg);7;36,00;5;0;0;171
4600;Estradiol + Levonorgestrel;Femsete Evo;13;0;15257998;7;;1.5 mg + 0.525 mg;1;10,00;11;0;0;171
4601;Estradiol + Levonorgestrel;Nuvelle;10;9;226248715;18;;(2 mg) + (2 mg + 0.075 mg);3;29,00;2;0;0;55
4602;Estradiol + Nomegestrol;Naemis;11;11;5167524;6;;(1.5 mg) + (1.5 mg + 3.75 mg);5;129,00;2;0;0;41
4603;Estradiol + Noretisterona;Activelle;15;10;119019001;16;;1 mg + 0.5 mg;3;137,00;2;0;0;55
4604;Estradiol + Noretisterona;Activelle;2;0;120567208;8;;0.5 mg + 0.1 mg;1;146,00;2;0;0;56
4605;Estradiol + Noretisterona;Estalis 50/250;8;7;456748108;17;;50 µg/24 h + 250 µg/24 h;6;132,00;5;0;0;171
4606;Estradiol + Noretisterona;Estalis Sequi;15;6;956577852;14;;Associacao;6;59,00;9;0;0;171
4607;Estradiol + Noretisterona;Kliogest;14;9;355979602;12;;2 mg + 1 mg;2;52,00;2;0;0;56
4608;Estradiol + Noretisterona;Novofem;10;10;186519199;5;;(1 mg + 1 mg) + (1 mg);6;75,00;2;0;0;55
4609;Estradiol + Noretisterona;Trisequens;6;4;775374917;7;;Associacao;7;134,00;2;0;0;41
4610;Estramustina;Estracyt;10;1;206973788;4;;140 mg;2;110,00;2;0;0;28
4611;Estreptomicina;Estreptomicina Labesfal;7;0;640172565;12;;1000 mg/5 ml;0;53,00;3;0;0;137
4612;Estreptomicina + Neomicina;Bienterico;4;3;204256480;15;;20 mg/ml + 1.25 mg/ml;2;7,00;1;0;0;215
4613;Estreptoquinase;Streptase;10;10;841683963;2;;1500000 U.I.;2;141,00;8;0;0;159
4614;Estreptoquinase;Streptase;12;9;26871913;3;;250000 U.I.;0;62,00;5;0;0;159
4615;Estriol;Blissel;2;3;275970773;10;;50 µg/g;7;34,00;8;0;0;97
4616;Estriol;Gelistrol;11;9;965938296;4;;50 µg/g;0;33,00;4;0;0;97
4617;Estriol;Ovestin;11;2;559881904;18;;1 mg;5;125,00;2;0;0;41
4618;Estriol;Ovestin;6;11;366413286;15;;2 mg;1;62,00;2;0;0;41
4619;Estriol;Ovestin;11;10;593078103;11;;1 mg/g;7;129,00;9;0;0;69
4620;Estriol;Ovestin;9;5;970169384;9;;0.5 mg;3;2,00;12;0;0;125
4621;Estriol;Pausigin;5;2;99395854;7;;0.125 mg/g;7;90,00;3;0;0;69
4622;Estriol + Lactobacillus acidophilus;Gynoflor;13;6;231984945;13;;0.03 mg + 50 mg;6;15,00;4;0;0;59
4623;Etambutol;Turresis;11;2;408614217;2;;400 mg;0;90,00;2;0;0;41
4624;Etanercept;Enbrel;2;8;806919974;18;;25 mg/1 ml;4;128,00;13;0;0;137
4625;Etanercept;Enbrel;9;8;171740578;16;;25 mg/1 ml;7;75,00;5;0;0;137
4626;Etanercept;Enbrel;2;3;458345091;10;;50 mg/1 ml;7;78,00;5;0;0;137
4627;Etanercept;Enbrel;5;11;944945212;0;;25 mg;4;83,00;10;0;0;155
4628;Etanercept;Enbrel;5;8;906608716;1;;50 mg;5;110,00;5;0;0;155
4629;Etanercept;Enbrel;3;6;843940134;13;;25 mg/0.5 ml;7;137,00;9;0;0;177
4630;Etanercept;Enbrel;9;3;482176708;7;;50 mg/1 ml;7;8,00;12;0;0;177
4631;Etilefrina;Effortil;15;1;986549429;7;;7.5 mg/ml;0;140,00;12;0;0;180
4632;Etilefrina;Effortil Perlonguets;10;0;44444416;17;;25 mg;5;145,00;2;0;0;30
4633;Etinilestradiol + Etonogestrel;Circlet;2;1;98995220;9;;0.015 mg/24 h + 0.12 mg/24 h;5;14,00;10;0;0;170
4634;Etinilestradiol + Etonogestrel;NuvaRing;6;11;710910769;13;;0.015 mg/24 h + 0.12 mg/24 h;5;136,00;6;0;0;170
